open_time,close_time,symbol,interval,open,high,low,close,volume,num_trades
2025-12-05 04:00:00+00:00,2025-12-05 07:59:59.999000+00:00,HYPE,4h,33.694,33.837,33.175,33.211,442401.89,20571
2025-12-05 08:00:00+00:00,2025-12-05 11:59:59.999000+00:00,HYPE,4h,33.21,33.292,31.82,31.922,2773746.61,55500
2025-12-05 12:00:00+00:00,2025-12-05 15:59:59.999000+00:00,HYPE,4h,31.924,32.067,31.156,31.506,3554760.13,72318
2025-12-05 16:00:00+00:00,2025-12-05 19:59:59.999000+00:00,HYPE,4h,31.509,31.553,30.48,31.118,2703108.88,77217
2025-12-05 20:00:00+00:00,2025-12-05 23:59:59.999000+00:00,HYPE,4h,31.119,31.36,30.795,30.988,1265498.31,37492
2025-12-06 00:00:00+00:00,2025-12-06 03:59:59.999000+00:00,HYPE,4h,30.989,31.236,30.623,31.113,731892.58,27899
2025-12-06 04:00:00+00:00,2025-12-06 07:59:59.999000+00:00,HYPE,4h,31.114,31.415,31.028,31.075,384528.8,21674
2025-12-06 08:00:00+00:00,2025-12-06 11:59:59.999000+00:00,HYPE,4h,31.075,31.098,30.661,30.867,434544.44,21573
2025-12-06 12:00:00+00:00,2025-12-06 15:59:59.999000+00:00,HYPE,4h,30.866,31.2,30.622,30.87,561510.91,26513
2025-12-06 16:00:00+00:00,2025-12-06 19:59:59.999000+00:00,HYPE,4h,30.871,31.492,30.853,31.028,534224.21,28618
2025-12-06 20:00:00+00:00,2025-12-06 23:59:59.999000+00:00,HYPE,4h,31.026,31.282,30.735,30.961,564722.65,22651
2025-12-07 00:00:00+00:00,2025-12-07 03:59:59.999000+00:00,HYPE,4h,30.962,31.175,30.805,30.978,337223.66,19092
2025-12-07 04:00:00+00:00,2025-12-07 07:59:59.999000+00:00,HYPE,4h,30.974,31.231,30.495,30.523,515364.85,24785
2025-12-07 08:00:00+00:00,2025-12-07 11:59:59.999000+00:00,HYPE,4h,30.523,30.544,29.15,29.685,3369458.65,92533
2025-12-07 12:00:00+00:00,2025-12-07 15:59:59.999000+00:00,HYPE,4h,29.68,30.077,28.143,29.085,4235405.31,98515
2025-12-07 16:00:00+00:00,2025-12-07 19:59:59.999000+00:00,HYPE,4h,29.076,29.879,28.797,29.685,2634043.71,71382
2025-12-07 20:00:00+00:00,2025-12-07 23:59:59.999000+00:00,HYPE,4h,29.686,29.949,28.452,29.741,1878810.28,61237
2025-12-08 00:00:00+00:00,2025-12-08 03:59:59.999000+00:00,HYPE,4h,29.735,31.007,29.459,30.011,2095154.79,55039
2025-12-08 04:00:00+00:00,2025-12-08 07:59:59.999000+00:00,HYPE,4h,30.009,30.555,29.882,30.017,904891.8,30709
2025-12-08 08:00:00+00:00,2025-12-08 11:59:59.999000+00:00,HYPE,4h,30.017,30.85,29.98,30.663,961669.57,33570
2025-12-08 12:00:00+00:00,2025-12-08 15:59:59.999000+00:00,HYPE,4h,30.662,30.716,29.083,29.581,2190400.94,60957
2025-12-08 16:00:00+00:00,2025-12-08 19:59:59.999000+00:00,HYPE,4h,29.582,30.013,28.568,29.074,2657547.16,61753
2025-12-08 20:00:00+00:00,2025-12-08 23:59:59.999000+00:00,HYPE,4h,29.079,29.913,29.045,29.491,1618315.58,40144
2025-12-09 00:00:00+00:00,2025-12-09 03:59:59.999000+00:00,HYPE,4h,29.496,29.546,28.447,28.63,1325211.84,36222
2025-12-09 04:00:00+00:00,2025-12-09 07:59:59.999000+00:00,HYPE,4h,28.632,28.721,27.448,28.31,3673987.12,77178
2025-12-09 08:00:00+00:00,2025-12-09 11:59:59.999000+00:00,HYPE,4h,28.311,28.437,27.5,27.992,1926518.16,50340
2025-12-09 12:00:00+00:00,2025-12-09 15:59:59.999000+00:00,HYPE,4h,27.99,28.82,27.798,28.544,2379993.98,56803
2025-12-09 16:00:00+00:00,2025-12-09 19:59:59.999000+00:00,HYPE,4h,28.545,29.328,28.26,29.088,2594676.26,63819
2025-12-09 20:00:00+00:00,2025-12-09 23:59:59.999000+00:00,HYPE,4h,29.088,29.149,27.499,27.914,2677680.67,55816
2025-12-10 00:00:00+00:00,2025-12-10 03:59:59.999000+00:00,HYPE,4h,27.913,28.95,27.601,28.843,1781816.65,44144
2025-12-10 04:00:00+00:00,2025-12-10 07:59:59.999000+00:00,HYPE,4h,28.85,29.55,28.653,29.324,1548004.38,50280
2025-12-10 08:00:00+00:00,2025-12-10 11:59:59.999000+00:00,HYPE,4h,29.333,29.5,28.996,29.123,1047037.8,34275
2025-12-10 12:00:00+00:00,2025-12-10 15:59:59.999000+00:00,HYPE,4h,29.129,29.325,28.731,29.047,941782.98,34205
2025-12-10 16:00:00+00:00,2025-12-10 19:59:59.999000+00:00,HYPE,4h,29.048,29.965,28.821,29.5,2143380.1,54964
2025-12-10 20:00:00+00:00,2025-12-10 23:59:59.999000+00:00,HYPE,4h,29.5,30.003,28.831,28.843,1929283.75,59280
2025-12-11 00:00:00+00:00,2025-12-11 03:59:59.999000+00:00,HYPE,4h,28.842,29.193,28.149,28.636,1951214.84,61517
2025-12-11 04:00:00+00:00,2025-12-11 07:59:59.999000+00:00,HYPE,4h,28.632,28.863,27.946,28.097,1072542.64,36162
2025-12-11 08:00:00+00:00,2025-12-11 11:59:59.999000+00:00,HYPE,4h,28.096,28.122,27.091,27.228,1822931.29,46727
2025-12-11 12:00:00+00:00,2025-12-11 15:59:59.999000+00:00,HYPE,4h,27.232,28.136,26.874,27.55,2938766.76,74212
2025-12-11 16:00:00+00:00,2025-12-11 19:59:59.999000+00:00,HYPE,4h,27.55,28.558,27.446,28.189,1611843.1,49655
2025-12-11 20:00:00+00:00,2025-12-11 23:59:59.999000+00:00,HYPE,4h,28.19,29.239,28.184,29.159,2002287.54,49492
2025-12-12 00:00:00+00:00,2025-12-12 03:59:59.999000+00:00,HYPE,4h,29.16,29.631,28.854,29.467,1202349.33,37125
2025-12-12 04:00:00+00:00,2025-12-12 07:59:59.999000+00:00,HYPE,4h,29.466,29.828,29.285,29.501,932719.68,30504
2025-12-12 08:00:00+00:00,2025-12-12 11:59:59.999000+00:00,HYPE,4h,29.501,29.993,29.145,29.866,1196342.54,38802
2025-12-12 12:00:00+00:00,2025-12-12 15:59:59.999000+00:00,HYPE,4h,29.867,29.903,28.593,28.892,1619169.69,47483
2025-12-12 16:00:00+00:00,2025-12-12 19:59:59.999000+00:00,HYPE,4h,28.893,30.309,28.679,28.841,3630184.96,107273
2025-12-12 20:00:00+00:00,2025-12-12 23:59:59.999000+00:00,HYPE,4h,28.839,29.076,28.361,28.616,1641691.86,54024
2025-12-13 00:00:00+00:00,2025-12-13 03:59:59.999000+00:00,HYPE,4h,28.616,28.866,28.361,28.534,445669.0,25156
2025-12-13 04:00:00+00:00,2025-12-13 07:59:59.999000+00:00,HYPE,4h,28.534,28.552,27.957,28.045,1491653.7,44428
2025-12-13 08:00:00+00:00,2025-12-13 11:59:59.999000+00:00,HYPE,4h,28.045,29.045,27.939,28.944,1608916.87,47451
2025-12-13 12:00:00+00:00,2025-12-13 15:59:59.999000+00:00,HYPE,4h,28.939,29.5,28.848,29.2,949435.73,34429
2025-12-13 16:00:00+00:00,2025-12-13 19:59:59.999000+00:00,HYPE,4h,29.2,29.391,28.791,28.936,705123.16,28665
2025-12-13 20:00:00+00:00,2025-12-13 23:59:59.999000+00:00,HYPE,4h,28.935,29.775,28.627,29.622,1040810.98,33682
2025-12-14 00:00:00+00:00,2025-12-14 03:59:59.999000+00:00,HYPE,4h,29.623,29.88,29.2,29.276,836587.04,33549
2025-12-14 04:00:00+00:00,2025-12-14 07:59:59.999000+00:00,HYPE,4h,29.276,29.618,28.94,29.57,725233.44,24415
2025-12-14 08:00:00+00:00,2025-12-14 11:59:59.999000+00:00,HYPE,4h,29.576,29.608,28.622,28.844,982745.21,31254
2025-12-14 12:00:00+00:00,2025-12-14 15:59:59.999000+00:00,HYPE,4h,28.845,29.944,28.664,28.861,2135737.92,59692
2025-12-14 16:00:00+00:00,2025-12-14 19:59:59.999000+00:00,HYPE,4h,28.861,29.574,28.754,29.153,1057240.16,40324
2025-12-14 20:00:00+00:00,2025-12-14 23:59:59.999000+00:00,HYPE,4h,29.153,29.312,28.353,28.846,1343434.02,45010
2025-12-15 00:00:00+00:00,2025-12-15 03:59:59.999000+00:00,HYPE,4h,28.852,29.6,28.634,29.004,1214568.86,45043
2025-12-15 04:00:00+00:00,2025-12-15 07:59:59.999000+00:00,HYPE,4h,29.004,29.325,28.973,29.148,535585.35,23120
2025-12-15 08:00:00+00:00,2025-12-15 11:59:59.999000+00:00,HYPE,4h,29.148,29.538,29.02,29.408,519018.23,19182
2025-12-15 12:00:00+00:00,2025-12-15 15:59:59.999000+00:00,HYPE,4h,29.408,29.514,27.4,27.762,3114485.93,76786
2025-12-15 16:00:00+00:00,2025-12-15 19:59:59.999000+00:00,HYPE,4h,27.765,28.132,27.188,27.557,3710955.06,83431
2025-12-15 20:00:00+00:00,2025-12-15 23:59:59.999000+00:00,HYPE,4h,27.558,27.738,27.181,27.616,1154217.29,40428
2025-12-16 00:00:00+00:00,2025-12-16 03:59:59.999000+00:00,HYPE,4h,27.616,27.68,26.313,26.708,2538277.97,56494
2025-12-16 04:00:00+00:00,2025-12-16 07:59:59.999000+00:00,HYPE,4h,26.71,26.787,26.0,26.322,2120981.09,51339
2025-12-16 08:00:00+00:00,2025-12-16 11:59:59.999000+00:00,HYPE,4h,26.323,27.423,26.264,27.415,1151269.7,32694
2025-12-16 12:00:00+00:00,2025-12-16 15:59:59.999000+00:00,HYPE,4h,27.416,27.611,26.8,27.284,2107744.35,58974
2025-12-16 16:00:00+00:00,2025-12-16 19:59:59.999000+00:00,HYPE,4h,27.284,27.327,26.276,26.923,1726028.1,48978
2025-12-16 20:00:00+00:00,2025-12-16 23:59:59.999000+00:00,HYPE,4h,26.916,27.182,26.511,26.809,995357.28,30742
2025-12-17 00:00:00+00:00,2025-12-17 03:59:59.999000+00:00,HYPE,4h,26.809,28.351,26.217,27.04,5304413.47,85407
2025-12-17 04:00:00+00:00,2025-12-17 07:59:59.999000+00:00,HYPE,4h,27.042,27.292,26.55,27.198,1734151.14,44049
2025-12-17 08:00:00+00:00,2025-12-17 11:59:59.999000+00:00,HYPE,4h,27.187,27.684,26.666,27.633,1165102.63,32573
2025-12-17 12:00:00+00:00,2025-12-17 15:59:59.999000+00:00,HYPE,4h,27.627,27.9,26.599,26.742,3023617.15,65895
2025-12-17 16:00:00+00:00,2025-12-17 19:59:59.999000+00:00,HYPE,4h,26.746,27.055,24.692,24.753,8795928.54,134240
2025-12-17 20:00:00+00:00,2025-12-17 23:59:59.999000+00:00,HYPE,4h,24.752,25.03,24.15,24.483,3748561.25,66589
2025-12-18 00:00:00+00:00,2025-12-18 03:59:59.999000+00:00,HYPE,4h,24.48,24.768,24.103,24.186,2103182.89,48907
2025-12-18 04:00:00+00:00,2025-12-18 07:59:59.999000+00:00,HYPE,4h,24.192,24.582,23.903,23.984,1214790.19,33646
2025-12-18 08:00:00+00:00,2025-12-18 11:59:59.999000+00:00,HYPE,4h,23.984,24.486,23.681,24.363,2359355.5,47761
2025-12-18 12:00:00+00:00,2025-12-18 15:59:59.999000+00:00,HYPE,4h,24.37,25.293,24.1,24.676,4579063.6,83131
2025-12-18 16:00:00+00:00,2025-12-18 19:59:59.999000+00:00,HYPE,4h,24.68,24.801,22.6,22.791,7002792.58,108614
2025-12-18 20:00:00+00:00,2025-12-18 23:59:59.999000+00:00,HYPE,4h,22.785,23.23,22.432,22.454,2545219.84,44916
2025-12-19 00:00:00+00:00,2025-12-19 03:59:59.999000+00:00,HYPE,4h,22.452,23.305,22.205,23.069,2599785.46,52768
2025-12-19 04:00:00+00:00,2025-12-19 07:59:59.999000+00:00,HYPE,4h,23.075,24.199,23.01,23.921,2245448.11,47219
2025-12-19 08:00:00+00:00,2025-12-19 11:59:59.999000+00:00,HYPE,4h,23.921,24.794,23.753,24.577,1790754.34,43841
2025-12-19 12:00:00+00:00,2025-12-19 15:59:59.999000+00:00,HYPE,4h,24.586,24.706,23.71,23.867,2472719.56,52671
2025-12-19 16:00:00+00:00,2025-12-19 19:59:59.999000+00:00,HYPE,4h,23.868,25.162,23.809,24.753,2062285.86,50605
2025-12-19 20:00:00+00:00,2025-12-19 23:59:59.999000+00:00,HYPE,4h,24.753,24.93,24.431,24.861,749033.68,22284
2025-12-20 00:00:00+00:00,2025-12-20 03:59:59.999000+00:00,HYPE,4h,24.863,24.893,24.331,24.58,524344.55,14773
2025-12-20 04:00:00+00:00,2025-12-20 07:59:59.999000+00:00,HYPE,4h,24.579,24.963,24.533,24.916,567301.3,15226
2025-12-20 08:00:00+00:00,2025-12-20 11:59:59.999000+00:00,HYPE,4h,24.916,25.52,24.505,24.687,893290.39,27814
2025-12-20 12:00:00+00:00,2025-12-20 15:59:59.999000+00:00,HYPE,4h,24.687,24.847,24.455,24.682,533060.09,12670
2025-12-20 16:00:00+00:00,2025-12-20 19:59:59.999000+00:00,HYPE,4h,24.688,25.355,24.627,25.143,845126.82,20169
2025-12-20 20:00:00+00:00,2025-12-20 23:59:59.999000+00:00,HYPE,4h,25.143,25.267,23.8,23.996,1369625.33,34439
2025-12-21 00:00:00+00:00,2025-12-21 03:59:59.999000+00:00,HYPE,4h,23.995,24.13,23.6,23.897,1113397.86,28157
2025-12-21 04:00:00+00:00,2025-12-21 07:59:59.999000+00:00,HYPE,4h,23.898,24.277,23.838,24.192,559657.5,19980
2025-12-21 08:00:00+00:00,2025-12-21 11:59:59.999000+00:00,HYPE,4h,24.189,24.639,24.001,24.294,2321923.78,37534
2025-12-21 12:00:00+00:00,2025-12-21 15:59:59.999000+00:00,HYPE,4h,24.293,24.415,23.718,24.174,1812109.59,32841
2025-12-21 16:00:00+00:00,2025-12-21 19:59:59.999000+00:00,HYPE,4h,24.173,24.531,24.023,24.355,1525550.58,25750
2025-12-21 20:00:00+00:00,2025-12-21 23:59:59.999000+00:00,HYPE,4h,24.354,24.855,24.021,24.837,798796.67,20984
2025-12-22 00:00:00+00:00,2025-12-22 03:59:59.999000+00:00,HYPE,4h,24.836,25.0,24.451,24.762,1336061.55,29620
2025-12-22 04:00:00+00:00,2025-12-22 07:59:59.999000+00:00,HYPE,4h,24.757,25.424,24.641,25.388,754538.88,21121
2025-12-22 08:00:00+00:00,2025-12-22 11:59:59.999000+00:00,HYPE,4h,25.389,25.695,24.975,25.073,898973.07,25886
2025-12-22 12:00:00+00:00,2025-12-22 15:59:59.999000+00:00,HYPE,4h,25.074,25.437,24.39,24.712,1789990.48,35902
2025-12-22 16:00:00+00:00,2025-12-22 19:59:59.999000+00:00,HYPE,4h,24.715,25.221,24.531,24.648,1722959.56,33283
2025-12-22 20:00:00+00:00,2025-12-22 23:59:59.999000+00:00,HYPE,4h,24.643,25.113,24.54,24.867,1083116.47,21463
2025-12-23 00:00:00+00:00,2025-12-23 03:59:59.999000+00:00,HYPE,4h,24.869,25.005,24.335,24.336,775311.67,19834
2025-12-23 04:00:00+00:00,2025-12-23 07:59:59.999000+00:00,HYPE,4h,24.337,24.486,24.013,24.264,1155259.34,28024
2025-12-23 08:00:00+00:00,2025-12-23 11:59:59.999000+00:00,HYPE,4h,24.259,24.419,23.815,24.303,704807.73,22932
2025-12-23 12:00:00+00:00,2025-12-23 15:59:59.999000+00:00,HYPE,4h,24.306,24.607,23.646,24.081,1308824.24,34318
2025-12-23 16:00:00+00:00,2025-12-23 19:59:59.999000+00:00,HYPE,4h,24.08,24.586,24.039,24.566,817646.55,24391
2025-12-23 20:00:00+00:00,2025-12-23 23:59:59.999000+00:00,HYPE,4h,24.566,24.755,23.8,23.947,1205424.53,24912
2025-12-24 00:00:00+00:00,2025-12-24 03:59:59.999000+00:00,HYPE,4h,23.948,24.396,23.636,24.065,1105794.25,28786
2025-12-24 04:00:00+00:00,2025-12-24 07:59:59.999000+00:00,HYPE,4h,24.061,24.231,23.709,23.718,582108.83,18978
2025-12-24 08:00:00+00:00,2025-12-24 11:59:59.999000+00:00,HYPE,4h,23.718,23.999,23.609,23.925,447547.97,16890
2025-12-24 12:00:00+00:00,2025-12-24 15:59:59.999000+00:00,HYPE,4h,23.92,24.293,23.791,24.277,602864.04,21661
2025-12-24 16:00:00+00:00,2025-12-24 19:59:59.999000+00:00,HYPE,4h,24.271,24.703,24.154,24.666,729152.09,22446
2025-12-24 20:00:00+00:00,2025-12-24 23:59:59.999000+00:00,HYPE,4h,24.663,25.238,24.423,25.155,1237455.25,30635
2025-12-25 00:00:00+00:00,2025-12-25 03:59:59.999000+00:00,HYPE,4h,25.163,25.201,24.781,24.852,842678.04,20372
2025-12-25 04:00:00+00:00,2025-12-25 07:59:59.999000+00:00,HYPE,4h,24.863,25.159,24.587,24.706,1029530.75,19172
2025-12-25 08:00:00+00:00,2025-12-25 11:59:59.999000+00:00,HYPE,4h,24.704,24.73,24.484,24.641,180730.78,10060
2025-12-25 12:00:00+00:00,2025-12-25 15:59:59.999000+00:00,HYPE,4h,24.641,24.897,24.533,24.807,256006.31,10829
2025-12-25 16:00:00+00:00,2025-12-25 19:59:59.999000+00:00,HYPE,4h,24.81,25.218,24.763,24.924,476437.55,16200
2025-12-25 20:00:00+00:00,2025-12-25 23:59:59.999000+00:00,HYPE,4h,24.924,25.014,24.186,24.4,1100478.22,23970
2025-12-26 00:00:00+00:00,2025-12-26 03:59:59.999000+00:00,HYPE,4h,24.399,25.12,24.364,24.949,736551.43,21896
2025-12-26 04:00:00+00:00,2025-12-26 07:59:59.999000+00:00,HYPE,4h,24.947,25.517,24.791,25.108,914855.98,23009
2025-12-26 08:00:00+00:00,2025-12-26 11:59:59.999000+00:00,HYPE,4h,25.108,25.495,24.834,24.912,929607.27,23273
2025-12-26 12:00:00+00:00,2025-12-26 15:59:59.999000+00:00,HYPE,4h,24.912,25.169,24.705,24.985,679602.5,20476
2025-12-26 16:00:00+00:00,2025-12-26 19:59:59.999000+00:00,HYPE,4h,24.979,25.05,24.752,24.995,522469.22,14048
2025-12-26 20:00:00+00:00,2025-12-26 23:59:59.999000+00:00,HYPE,4h,24.996,25.836,24.969,25.79,751699.9,23195
2025-12-27 00:00:00+00:00,2025-12-27 03:59:59.999000+00:00,HYPE,4h,25.789,26.429,25.555,25.919,1077887.61,34664
2025-12-27 04:00:00+00:00,2025-12-27 07:59:59.999000+00:00,HYPE,4h,25.925,26.075,25.754,25.942,378096.38,16735
2025-12-27 08:00:00+00:00,2025-12-27 11:59:59.999000+00:00,HYPE,4h,25.943,26.341,25.941,26.109,606012.55,18763
2025-12-27 12:00:00+00:00,2025-12-27 15:59:59.999000+00:00,HYPE,4h,26.106,26.17,25.71,25.963,474035.1,18479
2025-12-27 16:00:00+00:00,2025-12-27 19:59:59.999000+00:00,HYPE,4h,25.962,25.98,25.381,25.698,879872.78,22831
2025-12-27 20:00:00+00:00,2025-12-27 23:59:59.999000+00:00,HYPE,4h,25.698,26.153,25.584,25.967,638561.47,16924
2025-12-28 00:00:00+00:00,2025-12-28 03:59:59.999000+00:00,HYPE,4h,25.968,26.204,25.868,26.096,420552.51,14765
2025-12-28 04:00:00+00:00,2025-12-28 07:59:59.999000+00:00,HYPE,4h,26.098,26.312,25.71,25.815,510049.46,16886
2025-12-28 08:00:00+00:00,2025-12-28 11:59:59.999000+00:00,HYPE,4h,25.817,26.038,25.755,25.86,188497.97,10277
2025-12-28 12:00:00+00:00,2025-12-28 15:59:59.999000+00:00,HYPE,4h,25.861,25.908,25.067,25.163,999677.15,22245
2025-12-28 16:00:00+00:00,2025-12-28 19:59:59.999000+00:00,HYPE,4h,25.161,25.473,24.909,24.975,1543800.14,33034
2025-12-28 20:00:00+00:00,2025-12-28 23:59:59.999000+00:00,HYPE,4h,24.974,25.453,24.816,25.358,1044048.34,27748
2025-12-29 00:00:00+00:00,2025-12-29 03:59:59.999000+00:00,HYPE,4h,25.355,26.288,25.252,26.093,2641939.03,56189
2025-12-29 04:00:00+00:00,2025-12-29 07:59:59.999000+00:00,HYPE,4h,26.098,26.291,25.789,25.935,900936.4,25362
2025-12-29 08:00:00+00:00,2025-12-29 11:59:59.999000+00:00,HYPE,4h,25.935,26.116,25.52,25.655,1252541.54,37319
2025-12-29 12:00:00+00:00,2025-12-29 15:59:59.999000+00:00,HYPE,4h,25.654,26.13,25.31,26.027,1351313.69,32514
2025-12-29 16:00:00+00:00,2025-12-29 19:59:59.999000+00:00,HYPE,4h,26.027,26.45,25.607,25.645,1271896.36,34797
2025-12-29 20:00:00+00:00,2025-12-29 23:59:59.999000+00:00,HYPE,4h,25.643,26.0,25.629,25.789,758051.04,19929
2025-12-30 00:00:00+00:00,2025-12-30 03:59:59.999000+00:00,HYPE,4h,25.794,25.885,25.37,25.76,607292.24,20173
2025-12-30 04:00:00+00:00,2025-12-30 07:59:59.999000+00:00,HYPE,4h,25.758,26.44,25.73,26.14,1413901.98,40341
2025-12-30 08:00:00+00:00,2025-12-30 11:59:59.999000+00:00,HYPE,4h,26.135,26.698,25.727,25.883,1392591.35,36870
2025-12-30 12:00:00+00:00,2025-12-30 15:59:59.999000+00:00,HYPE,4h,25.882,25.883,25.355,25.773,881050.92,23890
2025-12-30 16:00:00+00:00,2025-12-30 19:59:59.999000+00:00,HYPE,4h,25.776,26.0,25.532,25.989,796732.46,22632
2025-12-30 20:00:00+00:00,2025-12-30 23:59:59.999000+00:00,HYPE,4h,25.995,26.093,25.763,25.971,622605.82,17119
2025-12-31 00:00:00+00:00,2025-12-31 03:59:59.999000+00:00,HYPE,4h,25.971,26.118,25.689,25.83,668824.44,20260
2025-12-31 04:00:00+00:00,2025-12-31 07:59:59.999000+00:00,HYPE,4h,25.831,26.087,25.727,25.77,597994.6,17562
2025-12-31 08:00:00+00:00,2025-12-31 11:59:59.999000+00:00,HYPE,4h,25.76,25.93,25.712,25.792,460885.79,13777
2025-12-31 12:00:00+00:00,2025-12-31 15:59:59.999000+00:00,HYPE,4h,25.788,26.238,25.76,25.927,819193.86,26048
2025-12-31 16:00:00+00:00,2025-12-31 19:59:59.999000+00:00,HYPE,4h,25.928,26.1,25.567,25.755,698710.5,22858
2025-12-31 20:00:00+00:00,2025-12-31 23:59:59.999000+00:00,HYPE,4h,25.754,25.91,25.3,25.45,851527.77,21406
2026-01-01 00:00:00+00:00,2026-01-01 03:59:59.999000+00:00,HYPE,4h,25.45,26.076,25.417,25.576,864056.0,22444
2026-01-01 04:00:00+00:00,2026-01-01 07:59:59.999000+00:00,HYPE,4h,25.581,25.713,25.394,25.668,468221.11,16115
2026-01-01 08:00:00+00:00,2026-01-01 11:59:59.999000+00:00,HYPE,4h,25.669,25.857,25.558,25.779,266817.08,11716
2026-01-01 12:00:00+00:00,2026-01-01 15:59:59.999000+00:00,HYPE,4h,25.78,25.783,24.021,24.278,2708144.58,55929
2026-01-01 16:00:00+00:00,2026-01-01 19:59:59.999000+00:00,HYPE,4h,24.28,24.619,23.939,24.39,3417435.44,54853
2026-01-01 20:00:00+00:00,2026-01-01 23:59:59.999000+00:00,HYPE,4h,24.389,24.491,23.787,24.231,1304466.17,32963
2026-01-02 00:00:00+00:00,2026-01-02 03:59:59.999000+00:00,HYPE,4h,24.232,24.605,24.057,24.498,975231.43,29907
2026-01-02 04:00:00+00:00,2026-01-02 07:59:59.999000+00:00,HYPE,4h,24.498,24.811,24.161,24.295,1158015.95,28187
2026-01-02 08:00:00+00:00,2026-01-02 11:59:59.999000+00:00,HYPE,4h,24.295,24.998,24.266,24.462,1131474.52,27885
2026-01-02 12:00:00+00:00,2026-01-02 15:59:59.999000+00:00,HYPE,4h,24.46,24.71,24.259,24.494,1154817.78,31897
2026-01-02 16:00:00+00:00,2026-01-02 19:59:59.999000+00:00,HYPE,4h,24.495,24.878,24.4,24.611,1351010.98,30659
2026-01-02 20:00:00+00:00,2026-01-02 23:59:59.999000+00:00,HYPE,4h,24.62,24.651,24.057,24.582,1257774.94,26563
2026-01-03 00:00:00+00:00,2026-01-03 03:59:59.999000+00:00,HYPE,4h,24.581,24.75,24.401,24.55,850176.74,16741
2026-01-03 04:00:00+00:00,2026-01-03 07:59:59.999000+00:00,HYPE,4h,24.551,25.229,24.308,24.511,1673617.93,39283
2026-01-03 08:00:00+00:00,2026-01-03 11:59:59.999000+00:00,HYPE,4h,24.511,24.681,24.275,24.385,1135646.49,31750
2026-01-03 12:00:00+00:00,2026-01-03 15:59:59.999000+00:00,HYPE,4h,24.39,24.972,24.3,24.782,694878.85,21791
2026-01-03 16:00:00+00:00,2026-01-03 19:59:59.999000+00:00,HYPE,4h,24.783,25.19,24.696,24.8,773984.36,22112
2026-01-03 20:00:00+00:00,2026-01-03 23:59:59.999000+00:00,HYPE,4h,24.804,25.438,24.474,25.379,1664665.29,32866
2026-01-04 00:00:00+00:00,2026-01-04 03:59:59.999000+00:00,HYPE,4h,25.376,25.578,25.038,25.295,1132441.53,30426
2026-01-04 04:00:00+00:00,2026-01-04 07:59:59.999000+00:00,HYPE,4h,25.296,25.353,24.951,25.143,661828.93,18527
2026-01-04 08:00:00+00:00,2026-01-04 11:59:59.999000+00:00,HYPE,4h,25.143,25.342,24.854,25.243,663080.84,20345
2026-01-04 12:00:00+00:00,2026-01-04 15:59:59.999000+00:00,HYPE,4h,25.237,26.15,25.066,26.148,1158293.1,28916
2026-01-04 16:00:00+00:00,2026-01-04 19:59:59.999000+00:00,HYPE,4h,26.148,26.406,25.751,25.859,1176879.59,27678
2026-01-04 20:00:00+00:00,2026-01-04 23:59:59.999000+00:00,HYPE,4h,25.86,26.889,25.815,26.871,2414776.33,50265
2026-01-05 00:00:00+00:00,2026-01-05 03:59:59.999000+00:00,HYPE,4h,26.871,27.386,26.33,26.428,2611859.4,51453
2026-01-05 04:00:00+00:00,2026-01-05 07:59:59.999000+00:00,HYPE,4h,26.43,26.643,26.148,26.409,789785.4,22419
2026-01-05 08:00:00+00:00,2026-01-05 11:59:59.999000+00:00,HYPE,4h,26.401,26.766,25.933,26.348,1741406.37,38193
2026-01-05 12:00:00+00:00,2026-01-05 15:59:59.999000+00:00,HYPE,4h,26.342,26.581,25.8,26.422,1764727.38,35414
2026-01-05 16:00:00+00:00,2026-01-05 19:59:59.999000+00:00,HYPE,4h,26.421,27.2,26.169,27.073,1694762.08,39233
2026-01-05 20:00:00+00:00,2026-01-05 23:59:59.999000+00:00,HYPE,4h,27.073,27.484,26.391,26.507,2313048.76,46018
2026-01-06 00:00:00+00:00,2026-01-06 03:59:59.999000+00:00,HYPE,4h,26.507,26.828,26.1,26.399,1830927.22,40157
2026-01-06 04:00:00+00:00,2026-01-06 07:59:59.999000+00:00,HYPE,4h,26.401,27.131,26.329,26.388,1804391.9,39593
2026-01-06 08:00:00+00:00,2026-01-06 11:59:59.999000+00:00,HYPE,4h,26.385,27.04,26.19,26.923,1402242.62,32742
2026-01-06 12:00:00+00:00,2026-01-06 15:59:59.999000+00:00,HYPE,4h,26.922,27.439,26.88,27.169,1676685.02,38911
2026-01-06 16:00:00+00:00,2026-01-06 19:59:59.999000+00:00,HYPE,4h,27.168,27.567,26.477,27.089,2960895.14,54637
2026-01-06 20:00:00+00:00,2026-01-06 23:59:59.999000+00:00,HYPE,4h,27.08,28.38,27.064,28.241,2226300.99,46658
2026-01-07 00:00:00+00:00,2026-01-07 03:59:59.999000+00:00,HYPE,4h,28.241,28.38,27.456,27.807,1478471.16,36438
2026-01-07 04:00:00+00:00,2026-01-07 07:59:59.999000+00:00,HYPE,4h,27.807,27.993,27.291,27.615,656361.54,22482
2026-01-07 08:00:00+00:00,2026-01-07 11:59:59.999000+00:00,HYPE,4h,27.615,27.743,26.986,27.038,1658633.93,39457
